level5.5_linkID,ITS_linkID,road_rank,road_length,road_name,sido_code,sigungu_code,emd_code,sido_name,sigungu_name,emd_name,week_type,velocity_AVRG
5103029,2230010023,103,0.037,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,74.16
5103030,2230009923,103,0.037,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,65.12
5103031,2230009923,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,58.95
5103032,2230009600,103,1.216,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,67.04
8100777,2230010204,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,51.97
8100794,2330028702,103,1.183,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,58.36
8104932,2230008004,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,51.86
8117710,2230068100,107,0.177,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,38.11
8133700,2230077600,108,0.384,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,47.25
8133800,2230079100,101,0.372,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,101.06
8177700,2230046200,107,0.456,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,25.03
8177800,2230045900,107,0.368,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,51.26
8177900,2230034300,107,0.096,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,48.58
8178000,2230031000,107,0.108,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,40.35
8178200,2230013900,107,2.201,동부대로436번길,31,31140,3114052,경기도,오산시,대원동,weekend,29.58
8178300,2230027800,107,0.027,성호대로,31,31140,3114051,경기도,오산시,중앙동,weekend,28.92
8178400,2230024400,107,0.205,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,37.44
8178500,2230024300,107,0.202,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,28.02
8178610,2230024400,107,0.032,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,43.64
8257300,2330018722,105,1.241,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,44.8
8273300,2230050600,107,0.398,수목원로,31,31140,3114053,경기도,오산시,남촌동,weekend,24.89
8273400,2230053700,107,0.548,수목원로,31,31140,3114053,경기도,오산시,남촌동,weekend,27.25
8280400,2230014700,107,0.322,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,27.98
8280500,2230024300,107,0.032,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,38.98
8280600,2230024400,107,0.029,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,44.68
8570717,2230034400,107,0.096,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,27.53
8570718,2230030900,107,0.108,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,36.39
8570719,2230027700,107,0.16,성호대로,31,31140,3114051,경기도,오산시,중앙동,weekend,22.44
8570720,2230027800,107,0.16,성호대로,31,31140,3114051,경기도,오산시,중앙동,weekend,16.21
8570721,2230190800,107,0.027,성호대로,31,31140,3114051,경기도,오산시,중앙동,weekend,24.1
8570722,2230031000,107,0.641,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,33.21
8570723,2230027900,107,0.635,동부대로,31,31140,3114051,경기도,오산시,중앙동,weekend,30.06
8570725,2230190800,107,2.201,성호대로,31,31140,3114052,경기도,오산시,대원동,weekend,33.26
8570726,2230024300,107,0.029,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,37.07
8571658,2230078900,101,5.321,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,92.73
8571659,2230080700,101,5.012,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,92.44
1033637,2230089005,103,0.531,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,61.91
1033638,2230038200,105,0.409,오산천로,31,31140,3114051,경기도,오산시,중앙동,weekend,26.39
1033639,2230006000,105,0.197,성호대로,31,31140,3114053,경기도,오산시,남촌동,weekend,25.87
1033640,2230006801,105,0.634,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,30.31
1033644,2230003200,103,0.1,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,30.22
1033645,2230003100,103,0.1,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,36.24
1033647,2330026002,101,3.636,경부고속도로,31,31140,3114051,경기도,오산시,중앙동,weekend,86.41
1033648,2230004400,108,0.322,경부고속도로,31,31140,3114052,경기도,오산시,대원동,weekend,49.34
1033649,2230003300,108,0.591,경부고속도로,31,31140,3114052,경기도,오산시,대원동,weekend,51.66
1033650,2230007601,106,0.387,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,52.84
1033651,2230007502,106,0.387,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,47.07
1033652,2230002000,105,0.089,발안로,31,31140,3114056,경기도,오산시,초평동,weekend,27.07
1033658,2230003700,101,0.557,경부고속도로,31,31140,3114052,경기도,오산시,대원동,weekend,87.42
1033659,2230003400,108,0.381,경부고속도로,31,31140,3114052,경기도,오산시,대원동,weekend,54.61
1033660,2230032300,107,1.032,청학로,31,31140,3114053,경기도,오산시,남촌동,weekend,34.32
1033661,2230006501,106,0.403,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,42.6
1033662,2230006604,106,0.747,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,52.16
1033663,2230004513,105,0.681,초평로,31,31140,3114056,경기도,오산시,초평동,weekend,39.68
1033664,2230004613,105,0.681,초평로,31,31140,3114056,경기도,오산시,초평동,weekend,25.43
1033665,2230004200,107,0.114,원동로,31,31140,3114052,경기도,오산시,대원동,weekend,23.66
1033666,2230004100,107,0.114,원동로,31,31140,3114052,경기도,오산시,대원동,weekend,37.99
1033667,2230015000,107,0.541,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,63.61
1033668,2230014900,107,0.541,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,55.88
1033669,2230014800,107,0.207,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,25
1033670,2230069200,107,0.088,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,34
1033672,2230068100,107,0.05,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,49.76
1033673,2230014600,107,0.403,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,38.23
1033674,2230012300,107,0.403,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,53.25
1033675,2230004000,107,0.026,원동로,31,31140,3114052,경기도,오산시,대원동,weekend,28.06
1033676,2230003900,107,0.026,원동로,31,31140,3114052,경기도,오산시,대원동,weekend,33.18
1033677,2230068200,107,0.051,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,27.79
1033678,2230012200,107,0.121,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,38.12
1033679,2230012100,107,0.121,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,34.79
1033680,2230002200,106,0.303,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,25.73
1033681,2230002100,106,0.303,밀머리로,31,31140,3114052,경기도,오산시,대원동,weekend,20.72
1033682,2230004100,108,0.236,경부고속도로,31,31140,3114052,경기도,오산시,대원동,weekend,39.08
1033683,2230004512,105,0.879,초평로,31,31140,3114056,경기도,오산시,초평동,weekend,28.46
1033684,2230004601,105,0.71,발안로,31,31140,3114056,경기도,오산시,초평동,weekend,33.53
1033685,2230014700,107,0.06,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,36.57
1033690,2230004200,108,0.205,경부고속도로,31,31140,3114052,경기도,오산시,대원동,weekend,28.54
1033691,2230008101,105,0.028,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,33.01
1033692,2230008002,105,0.028,경기동로,31,31140,3114051,경기도,오산시,중앙동,weekend,38.35
1033693,0,107,0.031,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,15.56
1033694,2230068200,107,0.223,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,38.39
1033695,0,107,0.027,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,7.46
1033696,2230003900,107,0.408,원동로,31,31140,3114052,경기도,오산시,대원동,weekend,35.69
1033697,2230003600,107,0.408,원동로,31,31140,3114052,경기도,오산시,대원동,weekend,27.71
1033698,2230004801,103,0.403,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,27.96
1033699,2230039000,107,0.514,서동로,31,31140,3114053,경기도,오산시,남촌동,weekend,33.51
1033700,2230038900,107,0.514,서동로,31,31140,3114053,경기도,오산시,남촌동,weekend,28
1033701,2230002800,105,0.517,발안로,31,31140,3114056,경기도,오산시,초평동,weekend,35.38
1033702,2230002700,105,0.517,발안로,31,31140,3114056,경기도,오산시,초평동,weekend,31.57
1033703,2230010501,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,54.83
1033704,2230076000,106,1.663,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,52.32
1033708,2230073000,106,0.356,남부대로,31,31140,3114052,경기도,오산시,대원동,weekend,24.27
1033709,2230075500,106,0.692,남부대로,31,31140,3114056,경기도,오산시,초평동,weekend,65.64
1033710,2230002601,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,34.07
1033711,2230002503,103,0.65,경기대로,31,31140,3114052,경기도,오산시,대원동,weekend,39.94
1033712,2230001501,107,0.463,남부대로,31,31140,3114052,경기도,오산시,대원동,weekend,27.76
1033713,2230001602,107,0.463,남부대로,31,31140,3114052,경기도,오산시,대원동,weekend,26.19
1033714,2230001300,107,0.271,남부대로,31,31140,3114052,경기도,오산시,대원동,weekend,30.84
1033715,2230001400,107,0.271,남부대로,31,31140,3114052,경기도,오산시,대원동,weekend,30.62
1033716,2230000703,106,0.531,남부대로,31,31140,3114052,경기도,오산시,대원동,weekend,30.14
1033717,2230018600,105,0.462,수목원로,31,31140,3114056,경기도,오산시,초평동,weekend,32.68
1033718,2230075701,105,0.869,수목원로,31,31140,3114056,경기도,오산시,초평동,weekend,51.36
1033729,2230014800,107,0.06,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,20.52
1033730,2230068100,107,0.048,동부대로,31,31140,3114052,경기도,오산시,대원동,weekend,44.22
1033731,2230159100,107,1.214,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,78.11
1033732,2230159900,107,0.854,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,61.25
1033733,2230159201,107,0.114,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,59.28
1033734,2230159302,107,0.114,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,59.54
1033735,2230159302,107,0.229,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,70.24
1033736,2230159202,107,0.472,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,46
1033737,2230159301,107,0.047,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,27.57
1033738,2230159301,107,0.034,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,12.34
1033739,2230007602,106,0.06,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,42.78
1033740,2230007502,106,0.06,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,44.34
1033741,0,107,0.06,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,24.59
1033742,2230007602,106,0.178,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,44.45
1033743,2230007501,106,0.178,가장로,31,31140,3114053,경기도,오산시,남촌동,weekend,39.35
1033744,2230159301,107,0.465,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,47.32
1033745,0,107,0.038,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,8.27
1033746,2230159202,107,0.06,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,20.97
1033747,2230158900,107,0.654,서부로,31,31140,3114053,경기도,오산시,남촌동,weekend,77.52
1033917,2230162100,107,0.466,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,34.95
1034078,2230077700,108,0.06,오산화성고속도로,31,31140,3114055,경기도,오산시,세마동,weekend,60
1034082,2230077500,108,0.342,오산화성고속도로,31,31140,3114055,경기도,오산시,세마동,weekend,69.78
1034083,2230079200,101,0.438,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,85.16
1034084,2230078100,108,0.381,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,45.21
1034085,2230080400,108,0.288,수도권제2순환고속도로(봉담동탄,31,31140,3114054,경기도,오산시,신장동,weekend,55.1
1034086,2230080200,108,0.647,수도권제2순환고속도로(봉담동탄,31,31140,3114054,경기도,오산시,신장동,weekend,59.47
1034087,2230079900,108,0.424,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,49.23
1034088,2230080500,108,0.33,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,48.6
1034089,2230080300,108,0.572,수도권제2순환고속도로(봉담동탄,31,31140,3114054,경기도,오산시,신장동,weekend,48.52
1034090,2230078600,101,0.268,수도권제2순환고속도로(봉담동탄,31,31140,3114054,경기도,오산시,신장동,weekend,100.97
1034091,2230080600,108,0.347,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,54.52
1034094,2230080100,108,0.349,수도권제2순환고속도로(봉담동탄,31,31140,3114054,경기도,오산시,신장동,weekend,61.12
1034095,2230078700,101,0.471,수도권제2순환고속도로(봉담동탄,31,31140,3114054,경기도,오산시,신장동,weekend,97.69
1034096,2230162000,107,0.102,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,57.32
1034097,2230161000,107,0.102,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,56.16
1034098,2230080000,108,0.374,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,48.44
1034099,2230161000,107,0.476,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,56.59
1034100,2230160200,107,0.476,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,35.34
1034101,2230160200,107,0.307,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,32.37
1034102,2230160300,107,0.307,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,39.39
1034103,2230161000,107,0.075,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,63.7
1034104,2230161100,107,0.075,문시로,31,31140,3114055,경기도,오산시,세마동,weekend,56.13
1034105,2230078300,108,0.378,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,49.44
1034110,2230077300,108,0.383,수도권제2순환고속도로(봉담동탄,31,31140,3114055,경기도,오산시,세마동,weekend,78.15
1034115,2230077100,108,0.368,오산화성고속도로,31,31140,3114055,경기도,오산시,세마동,weekend,53.39
1034121,2330025902,101,3.111,경부고속도로,31,31140,3114051,경기도,오산시,중앙동,weekend,81.23
1034127,2230009305,107,0.28,청학로,31,31140,3114054,경기도,오산시,신장동,weekend,28.29
1034128,2230009404,107,0.327,청학로,31,31140,3114054,경기도,오산시,신장동,weekend,43.55
1034129,2230089100,103,0.458,경기대로,31,31140,3114054,경기도,오산시,신장동,weekend,49.3
1034130,2230160801,107,0.186,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,27.66
1034131,2230160901,107,0.535,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,58.83
1034137,2230091200,103,0.763,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,77.72
1034138,2230091100,103,0.763,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,68.12
1034139,2230010004,107,0.316,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,55.82
1034140,2230010103,107,0.29,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,36.04
1034141,2230160300,107,0.028,독산성로,31,31140,3114055,경기도,오산시,세마동,weekend,35.68
1034142,2230160000,107,0.028,독산성로,31,31140,3114055,경기도,오산시,세마동,weekend,39.07
1034143,0,107,0.028,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,10.96
1034144,2230010103,107,0.066,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,18.03
1034145,2230010203,107,0.303,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,50.41
1034146,2230160000,107,0.236,독산성로,31,31140,3114055,경기도,오산시,세마동,weekend,38.66
1034147,2230158101,107,0.216,독산성로,31,31140,3114055,경기도,오산시,세마동,weekend,32.34
1034148,2230009904,107,0.08,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,40.92
1034149,2230009904,107,0.317,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,52.72
1034150,0,107,0.032,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,12.23
1034151,2230010004,107,0.077,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,27.37
1034152,2230010203,107,0.071,경기대로,31,31140,3114055,경기도,오산시,세마동,weekend,41.06
1034162,2230159601,107,0.033,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,14.24
1034163,2230159702,107,0.033,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,16.53
1034164,0,107,0.052,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,27.55
1034165,2230158400,107,0.07,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,31.44
1034166,2230159702,107,0.352,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,62.35
1034167,2230159601,107,0.352,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,49.73
1034168,2230159601,107,0.089,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,37.21
1034169,2230159701,107,0.088,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,44.7
1034170,2230159800,107,0.869,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,64.44
1034171,2230157802,107,0.159,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,84.53
1034172,2230157902,107,0.418,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,79.32
1034173,2230157802,107,0.418,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,82.72
1034174,2230158600,107,0.785,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,85.84
1034175,2230158400,107,0.66,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,63.68
1034176,2230157802,107,0.137,서부로,31,31140,3114055,경기도,오산시,세마동,weekend,83.77
1034177,0,107,0.137,서부로,31,31140,3114055,경기도,오산시,세마동,weekend,68.63
1034178,2230157801,107,0.325,서부로,31,31140,3114055,경기도,오산시,세마동,weekend,59.7
1034179,2230159601,107,0.048,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,20.86
1034180,2230159702,107,0.048,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,30.48
1034181,2230158500,107,0.237,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,38.42
1034182,2230159702,107,0.044,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,49.86
1034183,2230159601,107,0.044,오산대역로,31,31140,3114054,경기도,오산시,신장동,weekend,35.3
1034184,0,107,0.053,서부로,31,31140,3114055,경기도,오산시,세마동,weekend,23.88
1034185,2230157801,107,0.05,서부로,31,31140,3114055,경기도,오산시,세마동,weekend,49.47
1034186,2230158101,107,0.04,독산성로,31,31140,3114054,경기도,오산시,신장동,weekend,44.03
1034187,2230065200,107,0.04,독산성로,31,31140,3114055,경기도,오산시,세마동,weekend,38.29
1034188,2230157901,107,0.057,독산성로,31,31140,3114055,경기도,오산시,세마동,weekend,30.51
1034189,2230157902,107,0.159,서부로,31,31140,3114054,경기도,오산시,신장동,weekend,89.28
1034193,2230157902,107,0.47,수목원로,31,31140,3114055,경기도,오산시,세마동,weekend,59.15
1063327,2230019700,107,1.718,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,33.02
1063328,2230019800,107,1.718,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,31.83
1063329,2230039000,107,0.018,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,21.15
1063330,2230038700,107,0.258,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,19.45
1063331,2230038800,107,0.258,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,29.74
1063332,2230038800,107,0.021,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,18.51
1063333,2230019700,107,0.021,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,22.19
1063334,2230038900,107,0.005,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,16.88
1063335,2230038700,107,0.02,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,24.4
1063336,0,107,0.013,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,13.56
1063337,2230038700,107,0.009,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,21.14
1063338,2230019800,107,0.017,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,22.67
1063339,0,107,0.015,가장로,31,31140,3114056,경기도,오산시,초평동,weekend,11.17
1063340,2230019800,107,0.009,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,16.26
1063341,2230038900,107,0.019,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,24.54
1063342,0,107,0.012,서동로,31,31140,3114056,경기도,오산시,초평동,weekend,19.71
